DAY_WEEK,CITY,RAIL,MAN_COLL,LATITUDE,WEATHER1,HARM_EV,MINUTE,WEATHER2,HOSP_HR,WEATHER,PEDS,ARR_HOUR,STATE,CF2,TWAY_ID,TWAY_ID2,PERSONS,CF3,WRK_ZONE,FATALS,NOT_MIN,ROUTE,DRUNK_DR,REL_ROAD,SCH_BUS,COUNTY,YEAR,MONTH,ST_CASE,CF1,NOT_HOUR,MILEPT,LGT_COND,VE_TOTAL,SP_JUR,HOSP_MN,VE_FORMS,NHS,ARR_MIN,LONGITUD,DAY,HOUR
6,1760,0000000,0,36.23376111,10,39,14,0,88,10,0,5,47,0,SR-155 BRILEY PKWY RAMP,,2,0,0,1,14,3,0,4,0,37,2017,1,470164,0,5,145,3,1,0,88,1,1,18,-86.72361111,27,5
1,1760,0000000,0,36.03875,1,35,28,0,88,1,0,1,47,0,I-65,,1,0,0,1,28,1,1,4,0,37,2017,3,470176,0,1,3,3,1,0,88,1,1,35,-86.78261111,19,1
2,1760,0000000,2,36.30705,2,12,4,0,9,2,0,8,47,0,US-431 SR-65 WHITES CREEK PK,,2,0,0,1,1,2,0,1,0,37,2017,3,470180,0,8,96,1,2,0,2,2,1,6,-86.86183889,27,8
2,1760,0000000,0,36.04696111,98,42,45,0,88,98,0,13,47,0,SR-354 BELL RD,,1,0,0,1,45,3,0,4,0,37,2017,3,470191,0,12,136,1,1,0,88,1,1,4,-86.68161111,20,12
6,1760,0000000,0,36.08746111,10,38,3,0,7,10,0,7,47,0,I-40,,1,0,0,1,5,1,0,4,0,37,2017,3,470215,0,7,57,1,1,0,53,1,1,23,-86.94341111,31,7
7,1760,0000000,0,36.06466944,1,8,42,0,8,1,1,7,47,0,HAMILTON CHURCH RD,,1,0,0,1,42,6,0,1,0,37,2017,4,470245,0,7,4,1,1,0,26,1,0,54,-86.62101111,8,7
7,1760,0000000,0,36.03658056,10,35,3,0,10,10,0,10,47,0,I-65,,3,0,0,1,3,1,0,4,0,37,2017,4,470264,0,10,1,1,1,0,44,1,1,19,-86.78375,22,10
2,1760,0000000,0,36.12511944,1,8,32,0,88,1,1,23,47,0,US-41 70S SR-1 MURFREESBORO RD,,1,0,0,1,31,2,0,1,0,37,2017,4,470266,0,23,224,3,1,0,88,1,1,49,-86.70906111,24,23
6,1760,0000000,0,36.19985,1,33,36,0,2,1,0,1,47,0,ANDREW JACKSON PKWY,,1,0,0,1,36,6,0,4,0,37,2017,4,470279,0,1,9,3,1,0,9,1,0,41,-86.60816944,14,1
3,1760,0000000,0,36.21728889,1,42,50,0,19,1,0,18,47,0,SAUNDERS AVE,,1,0,0,1,50,6,0,4,0,37,2017,5,470291,0,18,34,1,1,0,53,1,0,56,-86.73723056,9,18
3,1760,0000000,6,36.05218056,1,12,33,0,21,1,0,20,47,0,I-24,,2,0,0,1,33,1,0,1,0,37,2017,4,470308,0,20,231,2,2,0,26,2,1,41,-86.67058056,25,20
2,1760,0000000,1,36.11611944,1,12,51,0,9,1,0,9,47,0,I-440,,7,0,0,1,56,1,0,1,0,37,2017,5,470327,0,8,37,1,4,0,11,4,1,5,-86.79578056,15,8
5,1760,0000000,6,36.17058889,1,12,30,0,17,1,0,16,47,0,COTTAGE LN,DELLROSE DR,4,0,0,1,34,6,0,1,0,37,2017,5,470335,0,16,3,1,2,0,1,2,0,38,-86.69226944,18,16
3,1760,0000000,11,36.0435,1,12,11,0,88,1,0,21,47,0,MT VIEW RD,,3,0,0,1,6,6,0,1,0,37,2017,5,470356,0,21,21,3,2,0,88,2,0,18,-86.64136944,30,21
3,1760,0000000,6,36.04486111,1,12,33,0,14,1,0,13,47,0,SR-254 BELL RD,HICKORY PARK DR,6,0,0,1,33,3,0,1,0,37,2017,5,470363,0,13,142,1,2,0,28,2,1,43,-86.67043056,30,13
7,1760,0000000,1,36.24148056,1,12,42,0,88,1,0,9,47,0,SR-155 BRILEY PKWY,,3,0,0,1,41,3,0,1,0,37,2017,6,470366,14,9,156,1,3,0,88,3,1,59,-86.75951944,3,9
7,1760,0000000,6,36.17451111,1,12,12,0,1,1,0,1,47,0,SR-45 OLD HICKORY BLVD,,3,0,0,1,59,3,1,1,0,37,2017,6,470382,0,0,176,2,2,0,34,2,1,12,-86.60251111,10,1
1,1760,0000000,2,36.11736111,1,12,39,0,88,1,0,1,47,0,I-65 RAMP,,2,0,0,1,39,1,1,1,0,37,2017,6,470384,0,1,64,2,2,0,88,2,1,45,-86.77508056,4,1
4,1760,0000000,0,36.19533056,1,35,38,0,6,1,0,5,47,0,I-65,,6,0,0,1,38,1,0,4,0,37,2017,6,470385,0,5,111,1,1,0,7,1,1,50,-86.77556944,7,5
5,1760,0000000,2,36.03988056,1,12,0,0,15,1,0,15,47,0,US-31A 41A SR-11 NOLENSVILLE P,,4,0,0,1,0,2,0,1,0,37,2017,5,470400,14,15,41,1,3,0,37,3,1,10,-86.71278056,18,15
1,1760,0000000,0,36.26328889,1,8,3,0,1,1,2,1,47,0,SR-45 OLD HICKORY BLVD,,2,0,0,1,0,3,0,1,0,37,2017,6,470420,0,1,71,2,2,0,43,2,1,7,-86.71425,11,1
6,1760,0000000,1,36.13173056,2,12,49,0,88,2,0,12,47,0,US-70 SR-24 CHARLOTTE PK,,6,0,0,1,49,2,0,1,0,37,2017,6,470421,0,12,56,1,4,0,88,4,1,57,-86.89593889,23,12
6,1760,0000000,0,36.07171111,10,1,6,0,88,10,0,7,47,0,WILLARD DR,,2,0,0,1,6,6,0,1,0,37,2017,6,470425,0,7,7,1,2,0,88,2,0,10,-86.69751111,23,7
3,1760,0000000,0,36.2376,5,42,52,0,0,5,0,23,47,0,I-65,,3,0,0,1,52,1,1,4,0,37,2017,7,470448,0,23,143,3,1,0,44,1,1,58,-86.75771944,4,23
5,1760,0000000,0,36.10315,10,30,21,0,14,10,0,14,47,0,US-41 70S SR-1 MURFREESBORO RD,,1,0,0,1,21,2,0,4,0,37,2017,7,470452,0,14,253,1,1,0,53,1,1,21,-86.66635,6,14
6,1760,0000000,0,36.08221111,1,8,0,0,88,1,1,21,47,0,US-31A 41A SR-11 NOLENSVILLE P,,1,0,0,1,57,2,0,1,0,37,2017,7,470517,0,21,72,3,1,0,88,1,1,59,-86.72713056,21,22
4,1760,0000000,0,36.11556111,10,24,42,0,16,10,0,15,47,0,I-65,,1,0,0,1,42,1,1,3,0,37,2017,7,470530,0,15,60,1,1,0,23,1,1,48,-86.77316944,19,15
1,1760,0000000,0,36.15158056,1,8,45,0,21,1,2,20,47,0,ELM HILL PK,,1,0,0,1,49,6,0,1,0,37,2017,7,470538,0,20,29,2,1,0,23,1,0,55,-86.6757,30,20
5,1760,0000000,0,36.06126944,1,8,54,0,12,1,1,12,47,0,JEFFERSON DAVIS DR,,1,0,0,1,54,6,0,1,0,37,2017,7,470543,0,11,4,1,2,0,33,2,0,1,-86.82013056,27,11
1,1760,0000000,2,36.21431111,1,12,6,0,13,1,0,13,47,0,SR-45 OLD HICKORY BLVD,,4,0,0,1,6,3,1,1,0,37,2017,7,470564,0,13,146,1,3,0,36,3,1,11,-86.62291111,9,13
4,1760,0000000,0,36.06766944,10,32,99,0,88,10,0,10,47,0,HICKS RD,,1,0,0,1,58,6,1,4,0,37,2017,8,470567,0,9,8,2,1,0,88,1,0,1,-86.92528889,9,99
4,1760,0000000,0,36.17381111,1,8,41,0,99,1,1,23,47,0,22ND AVE N,,1,0,0,1,41,6,1,1,0,37,2017,8,470572,0,23,4,3,3,0,99,1,0,45,-86.81181944,2,23
7,1760,0000000,1,36.19558889,1,12,39,0,7,1,1,6,47,0,I-65,,4,0,0,1,41,1,0,1,0,37,2017,8,470588,0,6,110,4,2,0,6,2,1,51,-86.77615,19,6
2,1760,0000000,6,36.10121111,1,12,3,0,19,1,0,19,47,0,ANTIOCH PK,WINGATE AVE,2,0,0,1,3,6,0,1,0,37,2017,7,470596,0,19,3,1,2,0,35,2,0,8,-86.73508889,31,19
7,1760,0000000,0,36.15031111,1,1,50,0,88,1,0,12,47,0,BELL RD,,3,0,0,1,49,6,0,1,0,37,2017,8,470610,0,12,57,1,2,0,88,2,1,54,-86.62538056,5,12
1,1760,0000000,0,36.12146111,1,8,0,0,88,1,1,0,47,0,US-31A 41A SR-11 NOLENSVILLE P,,1,0,0,1,0,2,0,1,0,37,2017,8,470611,0,0,102,3,1,0,88,1,1,4,-86.75045,13,0
3,1760,0000000,0,36.13253889,1,8,99,0,12,1,1,11,47,0,US-41 70S SR-1 MURFREESBORO RD,,1,0,0,1,53,2,0,2,0,37,2017,8,470614,0,11,216,1,1,0,21,1,1,57,-86.71948889,8,99
3,1760,0000000,6,36.00648056,1,12,17,0,9,1,0,8,47,0,BLUFF RD,,7,0,0,1,17,6,0,1,0,37,2017,8,470632,0,8,3,1,2,0,54,2,0,32,-86.70323056,29,8
7,1760,0000000,0,36.15678889,1,8,32,0,3,1,1,3,47,0,US-70 SR-24 CHARLOTTE AVE,,1,0,0,1,35,2,0,1,0,37,2017,7,470635,0,3,111,3,1,0,54,1,1,37,-86.80511111,15,3
7,1760,0000000,0,36.2067,1,8,39,0,5,1,1,4,47,0,US-43 SR-65 TRINITY LN,,1,0,0,1,39,2,0,1,0,37,2017,8,470637,0,4,6,3,1,0,21,1,1,46,-86.77926111,12,4
6,1760,0000000,0,36.15318889,1,8,44,0,0,1,1,23,47,0,US-70 SR-24 LEBANON PK,,1,0,0,1,42,2,0,1,0,37,2017,9,470671,0,23,154,3,1,0,10,1,1,51,-86.73156944,22,23
4,1760,0000000,0,36.15326111,1,1,23,0,14,1,0,14,47,0,ALABAMA AVE,47TH AVE N,1,0,0,1,23,6,0,1,0,37,2017,9,470714,0,14,5,1,1,0,45,1,0,28,-86.84311944,20,14
3,1760,0000000,0,36.04523889,1,8,42,0,23,1,1,22,47,0,SR-254 OLD HICKORY BLVD,,1,0,0,1,42,3,0,1,0,37,2017,10,470716,0,22,115,3,1,0,16,1,1,50,-86.71678056,3,22
7,1760,0000000,6,36.19288056,1,12,8,0,1,1,0,1,47,0,US-70 SR-24 LEBANON PK,JACKSONIAN DR,2,0,0,1,9,2,0,1,0,37,2017,9,470718,0,1,226,3,2,0,37,2,1,15,-86.62383056,30,1
7,1760,0000000,6,36.0163,1,12,43,0,88,1,0,5,47,0,FIRESTONE PKWY,GOULD BLVD,2,0,0,1,47,6,0,1,0,37,2017,9,470721,0,5,0,3,2,0,88,2,0,58,-86.61598889,30,5
1,1760,0000000,0,36.06151944,2,35,48,0,88,2,0,3,47,0,I-24,,1,0,0,1,48,1,0,4,0,37,2017,10,470731,0,3,223,2,1,0,88,1,1,59,-86.68116944,8,3
6,1760,0000000,6,36.07951944,1,12,52,0,22,1,0,21,47,0,SR-255 HARDING PL,,5,0,0,1,49,3,0,1,0,37,2017,9,470741,0,21,15,3,2,0,7,2,1,57,-86.74771111,22,21
5,1760,0000000,1,36.06841944,1,12,55,0,19,1,0,19,47,0,HAYWOOD LN,CHAMBERS DR,4,0,0,1,58,6,0,1,0,37,2017,10,470779,14,18,7,3,3,0,23,3,0,1,-86.70746111,12,18
4,1760,0000000,1,36.15681111,10,12,0,0,16,10,0,16,47,0,2ND AVE S,PEABODY ST,13,0,0,1,0,6,0,1,0,37,2017,10,470799,0,16,5,1,5,0,28,5,1,1,-86.7719,11,16
6,1760,0000000,0,35.98968056,10,35,28,0,2,10,0,2,47,0,BURKITT RD,,2,0,0,1,27,6,1,4,0,37,2017,11,470818,0,2,32,2,1,0,54,1,0,34,-86.62711944,3,2
2,1760,0000000,0,36.20626944,1,8,10,0,18,1,1,18,47,0,US-431 SR-65 W TRINITY LN,,4,0,0,1,37,2,0,1,0,37,2017,11,470856,0,18,3,2,1,0,58,1,1,45,-86.77348056,20,19
2,1760,0000000,0,36.22138056,2,8,36,0,18,2,1,18,47,0,HART LN,,1,0,0,1,36,6,0,1,0,37,2017,11,470861,0,18,1,3,1,0,54,1,0,43,-86.75953056,6,18
1,1760,0000000,0,36.24388889,1,30,99,0,6,1,0,5,47,0,US-31E SR-6 GALLATIN PK,,1,0,0,1,43,2,1,4,0,37,2017,12,470886,0,5,171,3,1,0,19,1,1,47,-86.72276111,10,99
1,1760,0000000,0,36.08201111,1,8,45,0,22,1,1,21,47,0,US-31A 41A SR-11 NOLENSVILLE P,,1,0,0,1,48,2,0,1,0,37,2017,11,470889,0,21,72,3,1,0,10,1,1,51,-86.72706944,12,21
2,1760,0000000,0,36.14863889,10,8,55,0,2,10,1,1,47,0,I-40,,1,0,0,1,46,1,0,1,0,37,2017,12,470933,0,1,186,3,1,0,44,1,1,58,-86.77553889,18,1
3,1760,0000000,6,36.17451111,10,12,20,0,88,10,0,7,47,0,SR-45 OLD HICKORY BLVD,,2,0,0,1,21,3,0,1,0,37,2017,12,470948,0,7,176,1,2,0,88,2,1,31,-86.60251111,12,7
5,1760,0000000,0,36.18563056,1,8,17,0,88,1,1,20,47,0,US-40 SR-24 LEBANON PK,,3,0,0,1,16,2,0,1,0,37,2017,12,470951,14,20,217,3,2,0,88,2,1,22,-86.63561111,21,20
7,1760,0000000,0,36.15223889,2,8,15,0,23,2,1,23,47,0,US-31A-41 SR-1 LAFAYETTE ST,,3,0,0,1,16,2,0,1,0,37,2017,12,470957,0,23,184,3,1,0,40,1,1,19,-86.77256111,2,23
1,1760,0000000,0,36.09408889,1,42,14,0,5,1,0,5,47,0,SIDCO DR,,1,0,0,1,14,6,0,4,0,37,2017,12,470960,0,5,14,3,1,0,38,1,0,21,-86.75851944,31,5
4,1760,0000000,0,36.20658056,1,8,18,0,19,1,1,19,47,0,US-31W/41 SR-11 DICKERSON PK,,1,0,0,1,24,2,0,1,0,37,2018,1,470007,0,19,150,3,1,0,51,1,1,30,-86.76835,3,19
7,1760,0000000,0,36.03911111,1,8,42,0,88,1,1,19,47,0,I-24,,1,0,0,1,42,1,0,1,0,37,2018,1,470035,0,18,247,2,1,0,88,1,1,2,-86.64821111,13,18
5,1760,0000000,0,36.13243056,1,8,12,0,18,1,1,18,47,0,US-41/70S SR-1 MURFREESBORO RD,,2,0,0,1,14,2,0,1,0,37,2018,1,470063,0,18,216,3,1,0,54,1,1,22,-86.71918889,18,18
2,1760,0000000,0,36.16758889,1,5,0,0,15,1,0,15,47,0,WOODLAND ST,,2,0,1,1,59,6,0,1,0,37,2018,2,470100,3,14,15,1,1,0,35,1,0,11,-86.77586111,26,15
1,1760,0000000,0,36.07533056,1,1,12,0,4,1,0,4,47,0,US-41/70S SR-1 MURFREESBORO RD,,5,0,0,1,12,2,0,4,0,37,2018,1,470111,0,4,278,3,1,0,59,1,1,19,-86.63945,21,4
4,1760,0000000,7,36.19676944,1,12,41,0,17,1,0,16,47,0,SR-251 RIVER RD PK,,2,0,0,1,41,3,0,1,0,37,2018,1,470112,0,16,10,1,2,0,32,2,0,55,-86.96886944,31,16
7,1760,0000000,2,36.22761944,1,12,59,0,0,1,0,0,47,0,KNIGHT DR,,4,0,0,1,57,6,0,1,0,37,2018,3,470130,0,23,3,3,2,0,33,2,0,9,-86.80533889,10,23
1,1760,0000000,2,36.2376,2,12,45,0,16,2,0,15,47,0,SR-155 RAMP,,4,0,0,1,45,3,0,1,0,37,2018,3,470144,0,15,155,1,2,0,6,2,1,52,-86.74058889,11,15
2,1760,0000000,2,36.22186944,1,12,41,0,20,1,0,20,47,0,US-31E SR-6 ELLINGTON PKWY,,4,0,0,1,42,2,2,1,0,37,2018,3,470145,0,19,142,2,2,0,16,2,1,6,-86.74651944,12,19
2,1760,0000000,1,36.04548056,1,12,46,0,23,1,0,22,47,0,I-24,,2,0,2,1,43,1,0,1,0,37,2018,4,470165,3,22,239,3,2,0,34,2,1,57,-86.65903889,2,22
7,1760,0000000,0,36.27496944,10,14,55,0,88,10,0,5,47,0,I-24 RAMP,,2,0,0,1,55,1,1,2,0,37,2018,4,470200,0,4,87,2,2,0,88,1,1,4,-86.79735,14,4
7,1760,0000000,1,36.06466111,1,12,15,0,4,1,4,4,47,23,I-24,,2,27,0,1,20,1,0,1,0,37,2018,3,470218,19,4,219,2,2,0,56,2,1,29,-86.68473889,31,4
7,1760,0000000,2,36.13381111,1,12,33,0,21,1,0,20,47,0,SR-255 DONELSON PK,,3,0,0,1,33,3,2,1,0,37,2018,4,470222,0,20,87,3,3,0,4,3,1,39,-86.66368889,7,20
2,1760,0000000,0,36.04483889,1,8,17,0,23,1,1,22,47,0,SR-254 BELL RD,,1,0,0,1,17,3,0,1,0,37,2018,4,470259,0,22,146,3,1,0,6,1,1,26,-86.66283056,2,22
2,1760,0000000,2,36.17311944,1,12,26,0,17,1,0,16,47,0,JEFFERSON ST,,5,0,0,1,26,6,0,1,0,37,2018,3,470261,14,16,12,1,3,0,11,3,0,33,-86.79203889,26,16
1,1760,0000000,0,36.04488889,1,33,5,0,88,1,0,4,47,0,SR-254 BELL RD,,1,0,0,1,3,3,0,4,0,37,2018,5,470264,0,4,145,3,1,0,88,1,1,14,-86.66391111,13,4
1,1760,0000000,2,36.14396111,1,12,12,0,0,1,0,0,47,0,ELM HILL PK,SPENCE LN,2,0,0,1,11,6,0,1,0,37,2018,5,470283,0,0,57,3,2,0,48,2,0,18,-86.72256944,20,0
4,1760,0000000,1,36.1385,1,12,23,0,17,1,0,17,47,0,US-41/70S SR-1 MURFREESBORO RD,,14,0,0,1,21,2,1,2,0,37,2018,6,470297,0,17,208,1,2,0,49,2,1,36,-86.73133889,20,17
5,1760,0000000,0,36.1217,1,24,9,0,88,1,0,23,47,0,I-440,,1,0,0,1,9,1,0,4,0,37,2018,5,470319,0,23,56,3,1,0,88,1,1,19,-86.76318056,24,23
5,1760,0000000,99,36.10715,1,12,30,0,99,1,0,19,47,0,I-24,,2,0,0,1,30,1,0,1,0,37,2018,6,470331,0,19,184,1,2,0,99,2,1,37,-86.71953889,21,19
3,1760,0000000,0,36.14148056,1,8,45,0,88,1,1,2,47,0,I-40,,1,0,0,1,45,1,0,1,0,37,2018,5,470334,0,2,250,3,1,0,88,1,1,55,-86.66773056,1,2
5,1760,0000000,1,36.18013056,10,12,19,0,6,10,0,6,47,0,BUCHANAN ST,14TH AVE N,2,0,0,1,19,6,0,1,0,37,2018,2,470340,0,6,6,1,2,0,59,2,0,33,-86.80765,1,6
6,1760,0000000,2,36.00223056,1,12,21,0,4,1,0,4,47,0,SR-96,,2,0,0,1,19,3,1,1,0,37,2018,5,470350,0,4,11,6,2,0,59,2,1,33,-87.02473889,11,4
7,1760,0000000,6,36.26123889,10,12,35,0,13,10,0,12,47,0,US-31E SR-6 GALLATIN PK,MAPLE ST,3,0,0,1,35,2,0,1,0,37,2018,5,470357,0,12,184,1,2,0,0,2,1,41,-86.71253056,26,12
6,1760,0000000,0,36.07983889,1,8,24,0,5,1,1,5,47,0,US-31A/41A SR-11 NOLENSVILLE P,SR-255 HARDING PL,2,0,0,1,26,2,0,1,0,37,2018,3,470362,0,5,70,3,1,0,56,1,1,30,-86.7264,23,5
2,1760,0000000,0,36.15275,1,44,25,0,10,1,0,10,47,0,I-40,,1,0,0,1,25,1,0,1,0,37,2018,5,470363,0,10,198,1,1,0,50,1,1,30,-86.75511111,7,10
5,1760,0000000,0,36.23058056,1,30,9,0,23,1,0,23,47,0,EWING DR,,1,0,0,1,9,6,1,4,0,37,2018,6,470389,0,23,27,3,1,0,34,1,0,15,-86.76681111,28,23
7,1760,0000000,0,36.20946111,10,39,3,0,18,10,0,18,47,0,CR-CATO RD,,2,0,0,2,3,4,0,4,0,37,2018,6,470423,0,18,3,1,1,0,19,1,0,11,-86.86546111,9,18
4,1760,0000000,0,36.1535,1,8,11,0,23,1,1,23,47,0,US-431/70S SR-1 BROADWAY,,1,0,0,1,11,2,0,1,0,37,2018,6,470431,0,23,167,3,1,0,21,1,1,13,-86.795,6,23
5,1760,0000000,6,36.11326944,10,12,53,0,11,10,0,11,47,0,US-70S SR-1 HARDING RD,JACKSON BLVD,4,0,0,1,53,2,0,1,0,37,2018,6,470433,0,10,120,1,2,0,23,2,1,0,-86.86295,28,10
5,1760,0000000,0,36.15451944,99,1,99,0,88,99,0,12,47,0,SR-251 RIVER ROAD PK,,1,0,0,1,49,3,0,4,0,37,2018,6,470441,0,11,44,9,1,0,88,1,0,23,-86.9513,28,99
2,1760,0000000,0,36.19183889,1,8,40,0,4,1,1,3,47,0,US-41A SR-12 CLARKSVILLE PK,,1,0,0,1,38,2,0,1,0,37,2018,7,470472,0,3,36,3,1,0,1,1,1,45,-86.82825,9,3
6,1760,0000000,1,36.15693889,1,12,5,0,21,1,0,21,47,0,CR-BELL RD,,8,0,0,1,4,4,1,1,0,37,2018,7,470481,0,21,63,3,3,0,32,3,0,14,-86.61803889,13,21
4,1760,0000000,0,36.15098056,1,8,37,0,1,1,1,1,47,0,US-31A/41 SR-1 LAFAYETTE ST,,1,0,0,1,33,2,1,1,0,37,2018,7,470499,0,1,185,2,1,0,51,1,1,35,-86.76886111,11,1
1,1760,0000000,0,36.13006944,6,24,19,0,88,6,0,11,47,0,I-65,,1,0,0,1,19,1,0,4,0,37,2018,7,470511,0,11,69,1,1,0,88,1,1,32,-86.7732,22,11
7,1760,0000000,0,36.1241,1,8,45,0,88,1,1,7,47,0,I-440 RAMP,US-31A/41A SR-11 NOLENSVILLE P,1,0,0,1,44,1,0,1,0,37,2018,9,470519,0,7,104,1,1,0,88,1,1,46,-86.7516,8,7
4,1760,0000000,2,36.08976111,1,12,31,0,0,1,0,23,47,0,US-431 SR-106 HILLSBORO PK,,4,0,0,1,30,2,1,1,0,37,2018,7,470554,0,23,36,3,2,0,4,2,1,37,-86.8297,4,23
1,1760,0000000,0,36.26296944,1,5,56,0,18,1,0,17,47,0,SR-45 OLD HICKORY BLVD,,1,0,0,1,56,3,1,4,0,37,2018,7,470559,0,17,89,1,1,0,28,1,1,59,-86.6809,29,17
7,1760,0000000,0,36.24513889,1,53,47,0,88,1,0,21,47,0,BRICK CHURCH PK,,1,0,0,1,45,6,1,5,0,37,2018,8,470567,0,21,27,2,1,0,88,1,0,50,-86.78006944,4,21
5,1760,0000000,2,36.13593056,1,12,32,0,22,1,0,22,47,0,RIDLEY BLVD,,3,0,0,1,32,6,1,1,0,37,2018,9,470591,14,22,2,3,3,0,50,2,0,35,-86.77628056,20,22
3,1760,0000000,2,36.13526944,1,12,48,0,6,1,0,5,47,0,SR-255 DONELSON PK,,2,0,0,1,45,3,1,1,0,37,2018,8,470609,0,5,87,3,2,0,28,2,1,59,-86.66348889,28,5
6,1760,0000000,0,36.16843889,1,8,36,0,9,1,1,8,47,0,SHELBY AVE,,1,0,0,1,37,6,0,1,0,37,2018,9,470635,0,8,9,1,1,0,4,1,0,43,-86.76001944,21,8
7,1760,0000000,0,36.08688056,2,8,8,0,88,2,1,0,47,99,SR-255 HARDING PL,,1,99,0,1,8,3,0,1,0,37,2018,8,470647,99,0,45,3,1,0,88,1,1,22,-86.69648056,18,0
1,1760,0000000,0,36.20666944,10,8,9,0,1,10,1,1,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,9,2,0,1,0,37,2018,9,470657,0,1,5,3,1,0,31,1,1,17,-86.77843056,9,1
1,1760,0000000,0,36.2652,2,30,33,0,7,2,0,6,47,0,I-65,,1,0,0,1,33,1,0,4,0,37,2018,9,470658,0,6,166,4,1,0,4,1,1,39,-86.73761944,9,6
1,1760,0000000,0,36.16948889,1,33,37,0,6,1,1,0,47,0,1ST AVE,,1,0,0,1,44,6,0,4,0,37,2018,9,470673,20,0,8,3,1,0,6,1,0,52,-86.77865,16,0
4,1760,0000000,0,36.04266944,1,32,99,0,4,1,0,3,47,0,SR-100,,1,0,0,1,17,3,1,4,0,37,2018,9,470676,0,3,55,3,1,0,1,1,1,24,-86.96011111,19,99
1,1760,0000000,99,36.19706111,1,99,52,0,20,1,0,19,47,0,SR-155 BRILEY PKWY,,1,0,0,1,48,3,0,1,0,37,2018,9,470686,0,19,239,3,1,0,28,1,1,58,-86.86676111,30,19
5,1760,0000000,2,36.16218056,1,12,14,0,21,1,0,20,47,0,BELL RD,,3,0,0,1,16,6,1,1,0,37,2018,8,470692,0,20,79,2,2,0,0,2,0,23,-86.59983889,9,20
3,1760,0000000,0,36.27891111,10,14,38,0,88,10,0,1,47,0,I-24 RAMP,,2,0,0,1,35,1,1,2,0,37,2018,10,470696,0,1,84,3,2,0,88,1,1,47,-86.80146111,16,1
1,1760,0000000,0,36.11576944,10,1,30,0,17,10,0,17,47,0,I-65,,1,0,0,1,30,1,0,1,0,37,2018,10,470697,0,17,59,5,1,0,56,1,1,39,-86.77321944,14,17
4,1760,0000000,6,36.15071111,1,12,30,0,0,1,0,23,47,0,SR-255 DONELSON PK,ALLEN RD,2,0,0,1,30,3,0,1,0,37,2018,10,470698,0,23,98,3,2,0,8,2,1,35,-86.66656111,17,23
3,1760,0000000,0,36.27411111,1,7,12,0,20,1,0,20,47,0,I-24,,1,0,0,1,10,1,0,1,0,37,2018,10,470705,0,20,87,3,1,0,45,1,1,20,-86.79731944,2,20
7,1760,0000000,0,36.20623889,1,8,0,0,19,1,1,19,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,4,2,0,4,0,37,2018,10,470711,0,19,2,3,1,0,20,1,1,10,-86.77303889,6,19
7,1760,0000000,1,36.06496944,1,12,40,0,99,1,0,3,47,0,I-24,,3,0,0,1,40,1,0,1,0,37,2018,10,470712,0,3,219,2,3,0,99,3,1,46,-86.68506111,6,3
3,1760,0000000,0,36.19993056,1,33,55,0,21,1,0,21,47,0,US-70 SR-24 LEBANON PK,,1,0,0,1,55,2,0,3,0,37,2018,8,470721,0,20,231,3,1,0,32,1,1,1,-86.61898056,28,20
2,1760,0000000,0,36.17241111,1,8,41,0,21,1,1,20,47,0,SR-45 OLD HICKORY BLVD,,1,0,0,1,40,3,1,1,0,37,2018,10,470724,0,20,177,2,1,0,13,1,1,44,-86.60186944,8,20
6,1760,0000000,1,36.01751111,1,12,9,0,8,1,0,8,47,0,I-24,,2,0,0,1,9,1,0,1,0,37,2018,10,470725,0,8,266,1,2,0,56,2,1,19,-86.62376944,5,8
6,1760,0000000,0,36.11626944,1,1,41,0,15,1,0,14,47,0,I-440,,6,0,0,1,39,1,0,3,0,37,2018,11,470744,0,14,40,1,2,0,3,2,1,48,-86.78963056,16,14
2,1760,0000000,0,36.12666111,2,59,48,0,88,2,0,0,47,0,CR-DAVIDSON DR,,1,0,0,1,14,4,1,4,0,37,2018,11,470772,0,0,1,3,1,0,88,1,0,25,-86.90305,5,23
3,1760,0000000,6,36.13188889,2,12,48,0,6,2,0,5,47,0,US-70 SR-24 CHARLOTTE PK,I-40 RAMP,2,0,0,1,47,2,0,1,0,37,2018,11,470779,0,5,56,3,2,0,17,2,1,55,-86.89553056,6,5
5,1760,0000000,0,36.17813889,1,8,21,0,17,1,1,17,47,0,SR-45 OLD HICKORY BLVD,I-40 RAMP,1,0,0,1,21,3,0,1,0,37,2018,11,470846,0,17,174,2,1,0,52,1,1,29,-86.60501944,22,17
6,1760,0000000,0,36.20668056,2,8,19,0,1,2,1,1,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,19,2,0,1,0,37,2018,11,470847,0,1,6,3,1,0,43,1,1,24,-86.77878889,30,1
3,1760,0000000,0,36.19336111,1,8,18,0,18,1,1,17,47,0,OLD LEBANON DIRT RD,,1,0,0,1,16,6,0,1,0,37,2018,11,470851,0,17,17,2,1,0,18,1,0,27,-86.58041111,20,17
6,1760,0000000,0,36.12783889,2,35,9,0,19,2,0,19,47,0,I-40,,3,0,0,2,10,1,0,4,0,37,2018,11,470855,0,19,94,2,1,0,47,1,1,29,-86.90118889,30,19
