,Unnamed: 0,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view,geometry,source,DAY_WEEK,CITY,RAIL,MAN_COLL,WEATHER1,HARM_EV,MINUTE,WEATHER2,HOSP_HR,WEATHER,PEDS,ARR_HOUR,STATE,CF2,TWAY_ID,TWAY_ID2,PERSONS,CF3,WRK_ZONE,FATALS,NOT_MIN,ROUTE,DRUNK_DR,REL_ROAD,SCH_BUS,COUNTY,YEAR,MONTH,ST_CASE,CF1,NOT_HOUR,HOUR,MILEPT,LGT_COND,VE_TOTAL,SP_JUR,HOSP_MN,VE_FORMS,NHS,ARR_MIN,DAY,cluster_label
46,46,,,,,36.10898056,-86.92572222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,7.0,1.0,12.0,0.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,I-40,99999999999999999999,2.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2009.0,10.0,470845.0,0.0,99.0,19.0,80.0,2.0,2.0,0.0,88.0,2.0,1.0,99.0,24.0,3
47,47,,,,,36.12506111,-86.77285556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,1.0,1.0,14.0,54.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-65,99999999999999999999,4.0,0.0,0.0,2.0,99.0,1.0,0.0,2.0,0.0,37.0,2009.0,10.0,470848.0,0.0,99.0,14.0,66.0,1.0,2.0,0.0,99.0,2.0,1.0,99.0,22.0,1
48,48,,,,,36.01726944,-86.62388333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,1.0,1.0,12.0,14.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-24,99999999999999999999,6.0,0.0,0.0,1.0,99.0,1.0,1.0,1.0,0.0,37.0,2009.0,10.0,470849.0,0.0,99.0,20.0,269.0,2.0,2.0,0.0,99.0,2.0,1.0,99.0,25.0,0
49,49,,,,,36.23195,-86.78154722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,9.0,1.0,12.0,15.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,BRICK CHURCH PIKE,99999999999999999999,4.0,0.0,0.0,1.0,99.0,6.0,1.0,1.0,0.0,37.0,2009.0,10.0,470850.0,0.0,99.0,13.0,18.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,31.0,2
50,50,,,,,36.24038056,-86.74733611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,1.0,1.0,12.0,47.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SR-155,99999999999999999999,5.0,0.0,0.0,1.0,99.0,3.0,0.0,1.0,0.0,37.0,2009.0,11.0,470855.0,0.0,99.0,15.0,154.0,1.0,2.0,0.0,99.0,2.0,1.0,99.0,1.0,2
51,51,,,,,36.10889444,-86.92587778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,1.0,19.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-40,99999999999999999999,2.0,0.0,0.0,1.0,99.0,1.0,1.0,1.0,0.0,37.0,2009.0,7.0,470869.0,0.0,99.0,8.0,75.0,1.0,1.0,0.0,99.0,1.0,1.0,99.0,4.0,3
52,52,,,,,36.08160278,-86.69718611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,25.0,19.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,I-24,99999999999999999999,1.0,0.0,0.0,1.0,99.0,1.0,1.0,2.0,0.0,37.0,2009.0,11.0,470870.0,0.0,99.0,1.0,210.0,3.0,1.0,0.0,88.0,1.0,1.0,99.0,9.0,0
53,53,,,,,36.09355278,-86.65748056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,32.0,45.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,FRANKLIN LIMESTONE R,99999999999999999999,2.0,0.0,0.0,1.0,99.0,6.0,1.0,4.0,0.0,37.0,2009.0,11.0,470895.0,0.0,99.0,5.0,3.0,2.0,1.0,0.0,99.0,1.0,0.0,99.0,18.0,0
54,54,,,,,36.06075556,-86.67416944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,19.0,0.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,ANTIOCH PIKE,99999999999999999999,3.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2009.0,12.0,470913.0,0.0,99.0,11.0,23.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,14.0,0
55,55,,,,,36.06869167,-86.703275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,2.0,24.0,24.0,0.0,99.0,2.0,0.0,99.0,47.0,0.0,HAYWOOD LN,99999999999999999999,5.0,0.0,0.0,1.0,99.0,6.0,1.0,5.0,0.0,37.0,2009.0,12.0,470914.0,0.0,99.0,8.0,9.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,25.0,0
56,56,,,,,36.24150556,-86.73678056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,8.0,48.0,0.0,99.0,1.0,1.0,99.0,47.0,0.0,US-SR6,99999999999999999999,5.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2009.0,11.0,470928.0,0.0,99.0,21.0,167.0,3.0,1.0,0.0,99.0,1.0,0.0,99.0,28.0,2
57,57,,,,,36.05851944,-86.71926111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,5.0,1.0,12.0,35.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,TUSCULUM RD,HASTY DR,2.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2009.0,12.0,470929.0,0.0,99.0,12.0,3.0,1.0,2.0,0.0,88.0,2.0,0.0,99.0,4.0,0
58,58,,,,,36.03720556,-86.61087778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,2.0,36.0,13.0,0.0,88.0,2.0,0.0,99.0,47.0,0.0,SR-171,99999999999999999999,2.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2009.0,12.0,470930.0,0.0,99.0,11.0,17.0,1.0,2.0,0.0,88.0,2.0,0.0,99.0,18.0,0
59,59,,,,,36.14116667,-86.71788889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,7.0,2.0,14.0,58.0,0.0,99.0,2.0,1.0,99.0,47.0,0.0,I-40,99999999999999999999,2.0,0.0,0.0,1.0,99.0,1.0,1.0,2.0,0.0,37.0,2009.0,10.0,470931.0,0.0,99.0,23.0,222.0,3.0,2.0,0.0,99.0,1.0,1.0,99.0,23.0,0
60,60,,,,,36.14156667,-86.67143333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,25.0,37.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,I-40,,1.0,0.0,0.0,1.0,99.0,1.0,0.0,3.0,0.0,37.0,2010.0,1.0,470043.0,0.0,99.0,0.0,248.0,3.0,1.0,0.0,88.0,1.0,1.0,99.0,11.0,4
61,61,,,,,36.29193889,-86.88379444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,1.0,1.0,12.0,27.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,US-SR112,EATONS CREEK ROAD,2.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2010.0,1.0,470090.0,0.0,99.0,17.0,87.0,2.0,2.0,0.0,99.0,2.0,0.0,99.0,18.0,1
62,62,,,,,36.14272222,-86.70831667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,6.0,4.0,12.0,13.0,0.0,99.0,4.0,0.0,99.0,47.0,0.0,I-40,,3.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2010.0,2.0,470111.0,0.0,99.0,13.0,227.0,1.0,2.0,0.0,99.0,2.0,1.0,99.0,1.0,0
63,63,,,,,36.15586111,-86.62908611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,6.0,2.0,12.0,3.0,0.0,99.0,2.0,0.0,99.0,47.0,0.0,STEWARTS FERRY PIKE,I-40 E RAMP,4.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2010.0,2.0,470115.0,0.0,99.0,22.0,2.0,3.0,2.0,0.0,99.0,2.0,0.0,99.0,4.0,4
64,64,,,,,36.07389722,-86.92725278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,8.0,35.0,0.0,88.0,1.0,1.0,99.0,47.0,0.0,US-SR1,WATERFORD CIRCLE,1.0,0.0,0.0,1.0,99.0,2.0,1.0,1.0,0.0,37.0,2010.0,2.0,470116.0,0.0,99.0,2.0,72.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,24.0,3
65,65,,,,,36.06145833,-86.90893611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,11.0,5.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SR-100,,5.0,0.0,0.0,1.0,99.0,3.0,0.0,1.0,0.0,37.0,2010.0,2.0,470119.0,0.0,99.0,20.0,87.0,2.0,1.0,0.0,99.0,1.0,0.0,99.0,17.0,3
66,66,,,,,36.24391667,-86.75676944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,40.0,4.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,DOVERSIDE DRIVE,US-SR11,1.0,0.0,0.0,1.0,99.0,6.0,0.0,5.0,0.0,37.0,2010.0,3.0,470167.0,0.0,99.0,20.0,1.0,3.0,1.0,0.0,88.0,1.0,0.0,99.0,1.0,2
67,67,,,,,36.35236667,-86.87989444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,6.0,1.0,12.0,18.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,US-SR65,BAXTER ROAD,3.0,0.0,0.0,1.0,99.0,2.0,1.0,1.0,0.0,37.0,2010.0,3.0,470168.0,0.0,99.0,19.0,132.0,2.0,2.0,0.0,88.0,2.0,0.0,99.0,12.0,2
68,68,,,,,36.07921111,-86.88546111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,23.0,0.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,VAUGHNS GAP ROAD,HARDING PLACE,1.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2010.0,1.0,470170.0,0.0,99.0,18.0,0.0,3.0,1.0,0.0,99.0,1.0,0.0,99.0,19.0,3
69,69,,,,,36.26366944,-86.67517778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,24.0,35.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,SR-45,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2010.0,3.0,470196.0,0.0,99.0,13.0,88.0,1.0,1.0,0.0,88.0,1.0,1.0,99.0,29.0,2
70,70,,,,,36.12261111,-86.85888611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,2.0,38.0,24.0,0.0,99.0,2.0,0.0,99.0,47.0,0.0,POST ROAD,,1.0,0.0,0.0,1.0,99.0,6.0,1.0,5.0,0.0,37.0,2010.0,1.0,470208.0,0.0,99.0,23.0,1.0,2.0,1.0,0.0,99.0,1.0,0.0,99.0,24.0,3
71,71,,,,,36.14338611,-86.62669167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,32.0,42.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,BELL ROAD,,1.0,0.0,0.0,1.0,99.0,6.0,1.0,4.0,0.0,37.0,2010.0,1.0,470209.0,0.0,99.0,23.0,53.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,27.0,4
72,72,,,,,36.07730278,-87.01244722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,2.0,42.0,20.0,4.0,99.0,4.0,0.0,99.0,47.0,0.0,I-40,,1.0,0.0,0.0,1.0,99.0,1.0,0.0,4.0,0.0,37.0,2010.0,2.0,470212.0,0.0,99.0,5.0,15.0,2.0,1.0,0.0,99.0,1.0,1.0,99.0,9.0,3
73,73,,,,,36.04221389,-86.70328056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,10.0,8.0,42.0,0.0,88.0,10.0,1.0,99.0,47.0,0.0,CEDARMONT DRIVE,,1.0,0.0,0.0,1.0,99.0,6.0,1.0,1.0,0.0,37.0,2010.0,2.0,470213.0,0.0,99.0,11.0,0.0,1.0,1.0,0.0,88.0,1.0,0.0,99.0,9.0,0
74,74,,,,,36.04395,-86.69326944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,2.0,30.0,0.0,0.0,88.0,2.0,0.0,99.0,47.0,0.0,SR-254,BROOKVIEW ESTATES DR,1.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2010.0,3.0,470216.0,0.0,99.0,7.0,128.0,1.0,1.0,0.0,88.0,1.0,1.0,99.0,12.0,0
75,75,,,,,36.14075,-86.72643889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,1.0,4.0,12.0,25.0,0.0,99.0,4.0,0.0,99.0,47.0,0.0,I-40,,3.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2010.0,1.0,470242.0,0.0,99.0,9.0,214.0,1.0,2.0,0.0,99.0,2.0,1.0,99.0,4.0,0
76,76,,,,,36.17598889,-86.75717778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,10.0,8.0,30.0,0.0,99.0,10.0,1.0,99.0,47.0,0.0,MAIN STREET,,1.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2010.0,1.0,470243.0,0.0,99.0,11.0,5.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,22.0,1
77,77,,,,,36.11118611,-86.74888611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,40.0,18.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SR-155,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,4.0,0.0,37.0,2010.0,4.0,470244.0,0.0,99.0,14.0,14.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,5.0,0
78,78,,,,,36.28920278,-86.88005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,6.0,1.0,12.0,56.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,US-SR112,,2.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2010.0,3.0,470302.0,0.0,99.0,12.0,76.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,17.0,1
79,79,,,,,36.11830833,-86.92337778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,8.0,44.0,0.0,99.0,1.0,1.0,99.0,47.0,0.0,SR-251,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,1.0,0.0,37.0,2010.0,4.0,470386.0,23.0,99.0,19.0,85.0,2.0,2.0,0.0,99.0,2.0,0.0,99.0,6.0,3
80,80,,,,,36.2736,-86.84428333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,42.0,31.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,OLD HICKORY BOULEVAR,,1.0,0.0,0.0,1.0,99.0,6.0,0.0,4.0,0.0,37.0,2010.0,4.0,470388.0,0.0,99.0,15.0,83.0,1.0,1.0,0.0,88.0,1.0,0.0,99.0,13.0,1
81,81,,,,,36.2992,-86.88763056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,30.0,11.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,US-SR112,,1.0,0.0,0.0,1.0,99.0,2.0,0.0,4.0,0.0,37.0,2010.0,5.0,470393.0,0.0,99.0,3.0,85.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,9.0,1
82,82,,,,,36.20331111,-86.85074167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,2.0,1.0,12.0,48.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SR-12,,2.0,0.0,0.0,1.0,99.0,3.0,1.0,1.0,0.0,37.0,2010.0,5.0,470394.0,20.0,99.0,19.0,52.0,3.0,2.0,0.0,99.0,2.0,1.0,99.0,10.0,1
83,83,,,,,36.23596944,-86.70595278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,25.0,1.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SR-155,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,3.0,0.0,37.0,2010.0,5.0,470396.0,0.0,99.0,17.0,134.0,1.0,1.0,0.0,99.0,1.0,1.0,99.0,13.0,2
84,84,,,,,36.18433056,-86.62484722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,2.0,1.0,12.0,19.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,CENTRAL PIKE,,2.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2010.0,6.0,470414.0,0.0,99.0,13.0,4.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,10.0,4
85,85,,,,,36.10456389,-86.74195833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,1.0,1.0,12.0,7.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,US-SR11,,3.0,0.0,0.0,1.0,99.0,2.0,1.0,1.0,0.0,37.0,2010.0,4.0,470430.0,0.0,99.0,14.0,90.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,10.0,0
86,86,,,,,36.20675,-86.7802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,8.0,0.0,0.0,88.0,1.0,1.0,99.0,47.0,0.0,US-SR65,,1.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2010.0,5.0,470431.0,0.0,99.0,0.0,7.0,3.0,1.0,0.0,88.0,1.0,0.0,99.0,20.0,1
87,87,,,,,36.15009722,-86.78426944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,7.0,1.0,12.0,20.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,I-40,,2.0,0.0,0.0,1.0,99.0,1.0,0.0,1.0,0.0,37.0,2010.0,5.0,470440.0,0.0,99.0,4.0,180.0,3.0,2.0,0.0,88.0,2.0,1.0,99.0,13.0,1
88,88,,,,,36.03462778,-86.97297222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,6.0,1.0,12.0,24.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,SR-100,,4.0,0.0,0.0,1.0,99.0,3.0,0.0,1.0,0.0,37.0,2010.0,6.0,470445.0,0.0,99.0,10.0,45.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,6.0,3
89,89,,,,,36.10566111,-86.62904722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,2.0,1.0,12.0,2.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,BELL ROAD,,2.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2010.0,6.0,470447.0,0.0,99.0,13.0,26.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,11.0,4
90,90,,,,,36.09897778,-86.76366944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,2.0,1.0,12.0,41.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-65,,7.0,0.0,0.0,1.0,99.0,1.0,1.0,1.0,0.0,37.0,2010.0,7.0,470511.0,0.0,99.0,1.0,47.0,3.0,2.0,0.0,99.0,2.0,1.0,99.0,3.0,0
91,91,,,,,36.13454722,-86.72672778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,1.0,1.0,12.0,52.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,I-24,,2.0,0.0,0.0,1.0,99.0,1.0,1.0,1.0,0.0,37.0,2010.0,2.0,470580.0,0.0,99.0,2.0,239.0,2.0,2.0,0.0,99.0,2.0,1.0,99.0,28.0,0
92,92,,,,,36.23896111,-86.74145833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,2.0,1.0,30.0,0.0,88.0,2.0,0.0,99.0,47.0,0.0,SR-155,,1.0,0.0,0.0,1.0,99.0,3.0,0.0,1.0,0.0,37.0,2010.0,6.0,470590.0,0.0,99.0,15.0,146.0,1.0,1.0,0.0,88.0,1.0,1.0,99.0,28.0,2
93,93,,,,,36.13553611,-86.79715556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,1.0,1.0,12.0,12.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,MAGNOLIA BOULEVARD,18TH AVENUE S,4.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2010.0,7.0,470603.0,0.0,99.0,14.0,15.0,1.0,2.0,0.0,99.0,2.0,0.0,99.0,10.0,1
94,94,,,,,36.18016389,-86.58216944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,30.0,8.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,NORTH NEW HOPE ROAD,,1.0,0.0,0.0,1.0,99.0,6.0,1.0,4.0,0.0,37.0,2010.0,8.0,470606.0,0.0,99.0,4.0,5.0,2.0,1.0,0.0,88.0,1.0,0.0,99.0,14.0,4
95,95,,,,,36.10399444,-86.66765556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,30.0,41.0,0.0,88.0,1.0,0.0,99.0,47.0,0.0,US-SR1,,1.0,0.0,0.0,1.0,99.0,2.0,1.0,3.0,0.0,37.0,2010.0,5.0,470607.0,0.0,99.0,2.0,251.0,3.0,1.0,0.0,88.0,1.0,0.0,99.0,28.0,0
96,96,,,,,36.16639722,-86.78065833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,8.0,1.0,0.0,99.0,1.0,1.0,99.0,47.0,0.0,CHARLOTTE AVENUE,4TH AVENUE N,1.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2010.0,6.0,470608.0,0.0,99.0,11.0,8.0,1.0,1.0,0.0,99.0,1.0,0.0,99.0,25.0,1
97,97,,,,,36.08233056,-86.72715556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,2.0,8.0,23.0,0.0,99.0,2.0,2.0,99.0,47.0,0.0,US-SR11,,1.0,0.0,0.0,1.0,99.0,2.0,0.0,1.0,0.0,37.0,2010.0,8.0,470642.0,0.0,99.0,23.0,72.0,3.0,1.0,0.0,99.0,1.0,0.0,99.0,18.0,0
98,98,,,,,36.26237222,-86.67925278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,8.0,40.0,0.0,99.0,1.0,1.0,99.0,47.0,0.0,SR-45,EAGAN CIRCLE,1.0,0.0,0.0,1.0,99.0,3.0,1.0,1.0,0.0,37.0,2010.0,8.0,470647.0,0.0,99.0,1.0,91.0,3.0,1.0,0.0,99.0,1.0,1.0,99.0,22.0,2
99,99,,,,,36.23810833,-86.78602222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,23.0,26.0,0.0,2.0,1.0,0.0,99.0,47.0,0.0,I-24,,5.0,0.0,0.0,1.0,99.0,1.0,1.0,3.0,0.0,37.0,2010.0,1.0,470682.0,0.0,99.0,2.0,119.0,2.0,1.0,0.0,48.0,1.0,1.0,99.0,31.0,2
100,100,,,,,36.17093056,-86.86286667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,2.0,1.0,12.0,0.0,0.0,7.0,1.0,0.0,99.0,47.0,0.0,CENTENNIAL BOULEVARD,,2.0,0.0,0.0,1.0,99.0,6.0,0.0,1.0,0.0,37.0,2010.0,9.0,470684.0,0.0,99.0,7.0,28.0,1.0,2.0,0.0,15.0,2.0,0.0,99.0,21.0,3
101,101,,,,,36.20235278,-86.61681667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,33.0,55.0,0.0,5.0,1.0,1.0,5.0,47.0,0.0,US-SR24,,1.0,0.0,0.0,1.0,57.0,2.0,0.0,4.0,0.0,37.0,2010.0,6.0,470694.0,0.0,4.0,4.0,234.0,3.0,1.0,0.0,28.0,1.0,0.0,2.0,29.0,4
102,102,,,,,36.28203889,-86.69196667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,2.0,1.0,12.0,5.0,0.0,99.0,1.0,0.0,99.0,47.0,0.0,MYATT DRIVE,,2.0,0.0,0.0,1.0,99.0,6.0,1.0,1.0,0.0,37.0,2010.0,6.0,470698.0,0.0,99.0,1.0,13.0,3.0,2.0,0.0,99.0,2.0,0.0,99.0,30.0,2
